player,map,N,Stats_kd,Stats_kast,P_kd,P_kast,reject_kd,reject_kast
Cjoffo,Inferno,159,0.9690394189758242,0.9884442492309439,0.0012306293407698095,0.21563733411296943,1,0
Cjoffo,Mirage,174,0.9698722924996845,0.9927245892413624,0.0007957495892291973,0.535375944591453,1,0
Cjoffo,Nuke,175,0.992763256808635,0.9853455684333716,0.5357273337690859,0.06391331559414179,0,0
hazr,Inferno,48,0.9731525039623601,0.9652771514742693,0.3343770794436812,0.16475443058389294,0,0
hazr,Mirage,68,0.987948679789642,0.9871111829200118,0.7578819023921985,0.7100884180476004,0,0
prosus,Ancient,73,0.9721722112848581,0.9762292474434271,0.10611177150758527,0.1830025235372854,0,0
prosus,Anubis,42,0.9603822147601544,0.9909383886732576,0.1524105612543693,0.9815788505057644,0,0
prosus,Dust2,52,0.9577647091793893,0.9377405341611097,0.06262687023321306,0.00907413547591747,0,1
prosus,Mirage,46,0.9238454659533367,0.9746622063563327,0.005105440964381526,0.40777443264717234,1,0
prosus,Nuke,44,0.9843778176392198,0.9667569659402204,0.806264638280056,0.23145088530797292,0,0
mynio,Nuke,42,0.9696670278524281,0.9864120987464313,0.32185323984172165,0.891104756376597,0,0
Summer,Ancient,99,0.9852736271521597,0.989645172247749,0.33915464407421886,0.6428475492387928,0,0
Summer,Anubis,54,0.9671466563118245,0.9900246353810355,0.14403754394859125,0.9320350211165661,0,0
Summer,Dust2,73,0.966674353402272,0.9724004175016219,0.05045298238654915,0.10943751995716267,0,0
Summer,Inferno,83,0.9911042642236539,0.953170045820984,0.8453498365535547,0.004267686425285115,0,1
Summer,Mirage,76,0.9748379923163245,0.9922206495572586,0.1352080594523029,0.9282016181988231,0,0
ztr,Ancient,99,0.9826449400987327,0.9859210808173381,0.21801181916081158,0.37634848126089027,0,0
ztr,Inferno,100,0.9761094407915204,0.9821642217545374,0.0659122607325662,0.19528976623477634,0,0
ztr,Mirage,99,0.9776604057656124,0.9799234968767055,0.09033351918950794,0.1352549577681451,0,0
ztr,Nuke,81,0.9786893615521246,0.9881069225127801,0.19592352980476613,0.6636972656050548,0,0
jz,Ancient,56,0.9494482546663074,0.9696810096436593,0.020093618556978356,0.1699656085007975,1,0
SELLTER,Ancient,212,0.9873632209275576,0.9850621466692507,0.05701118505761974,0.024626019178764797,0,1
SELLTER,Anubis,81,0.988768845268294,0.9535365979784668,0.7082004858260477,0.0051538626650554096,0,1
SELLTER,Dust2,133,0.9759025800754869,0.9913755026037463,0.018255911903707393,0.5884273055935748,1,0
SELLTER,Inferno,104,0.9833483452316766,0.9754857152561046,0.2175304817495432,0.050466309057578096,0,0
SELLTER,Mirage,148,0.9842200435187753,0.9848187123675749,0.08842423678378264,0.1033123474650594,0,0
SELLTER,Nuke,160,0.983618971422581,0.9866508059764819,0.05555013425714467,0.12972106911934678,0,0
sasha,Ancient,46,0.979237686696502,0.9289026342177563,0.5750961966688548,0.007701033392249637,0,1
sasha,Inferno,42,0.9701593624757651,0.9790090758715456,0.33433132194158977,0.6234266251888625,0,0
8Juho8,Mirage,47,0.9482053035448329,0.9406055577899705,0.03684447633067455,0.018787647887064846,1,1
clax,Ancient,149,0.9861508264781421,0.9880794882725341,0.14269515484585066,0.23317555991789096,0,0
clax,Anubis,79,0.974925329099624,0.9780186762585092,0.1217499993178438,0.18997293409897292,0,0
clax,Inferno,95,0.9814810732035009,0.9827553684751481,0.199118672051188,0.2460208024558177,0,0
clax,Mirage,156,0.988127626665932,0.9899369956525705,0.2088409191688913,0.33184378056650743,0,0
clax,Nuke,144,0.9842680727344719,0.9904411652171146,0.09875945226892024,0.4358258204928699,0,0
junior,Ancient,118,0.9906728333641125,0.9671545184769311,0.607868765192671,0.005478009742975294,0,1
junior,Dust2,95,0.9845743173218822,0.9744718081410824,0.32979277401452173,0.0599913867511901,0,0
junior,Inferno,58,0.9850043766648162,0.9858007300362117,0.6907833266903182,0.7308745444580098,0,0
junior,Mirage,120,0.9916761149273706,0.9740435450567793,0.6904663948971301,0.020142033907388238,0,1
junior,Nuke,79,0.9871152149508783,0.98867363177944,0.6146819371304435,0.716950376803444,0,0
Ryujin,Ancient,85,0.9774098345366932,0.9774191974613511,0.141412886651115,0.1416172335278421,0,0
Ryujin,Anubis,58,0.9615918476161501,0.9827555202282982,0.06360608345495648,0.578270916157312,0,0
Ryujin,Dust2,60,0.9816811688102899,0.9787450522229623,0.5036512884029899,0.3777941526718384,0,0
Ryujin,Inferno,75,0.9628986355278437,0.9821835579346238,0.02708856161064176,0.37296552502727837,1,0
Ryujin,Mirage,122,0.9782222412063112,0.9738537394305199,0.04547809977677522,0.01785021804585755,1,1
Ryujin,Nuke,50,0.9657401045298488,0.9925761224523648,0.15451738752591493,0.9875879060023712,0,0
kmrn,Ancient,48,0.9706798593401184,0.9843976116374532,0.2691799258978812,0.7663365468297471,0,0
kmrn,Inferno,58,0.9485185725959746,0.9613763940816756,0.015565462205027435,0.06211947988563724,1,0
