player,map,N,lambda,VMR,Disp_Stat,P_disp,Chi_stat,P_chi,n_bins,reject_disp,reject_chi
naz,Inferno,79,6.949367088607595,1.6931950866377101,132.0692167577414,0.00025674929006163695,4.355850958900597,0.7379984439336722,9,1,0
naz,Mirage,98,4.704081632653061,1.2413399825569695,120.40997830802604,0.10764850458981828,4.223543138306706,0.6464537587490222,8,0,0
naz,Nuke,106,3.5943396226415096,0.9368078990126234,98.36482939632546,0.6733061309099118,3.3009506828737503,0.6536961364516926,7,0,0
blameF,Ancient,127,5.3858267716535435,1.373526408614128,173.06432748538012,0.006921746127420398,5.276304820589154,0.6262842815670538,9,1,0
blameF,Anubis,45,4.6,2.118577075098815,93.21739130434786,4.330271355860245e-05,3.6204279412794937,0.45980474635374025,6,1,0
blameF,Dust2,58,6.586206896551724,1.3693395793147787,78.0523560209424,0.0670206895588794,4.250213541628655,0.6428564830646111,8,0,0
blameF,Inferno,77,6.0,1.3728070175438596,104.33333333333333,0.034457644374812614,2.6455485826183343,0.851836058953854,8,1,0
blameF,Mirage,104,4.923076923076923,1.6237864077669901,167.24999999999997,0.0001288957366648975,12.217053652811188,0.057298120485065496,8,1,0
delle,Ancient,68,5.588235294117647,1.7373134328358208,116.39999999999999,0.00035006997661065975,4.885293598869369,0.5586071760919229,8,1,0
delle,Mirage,46,4.630434782608695,1.2416275430359935,55.873239436619706,0.2567850608263513,2.7745284273109285,0.5962375104472222,6,0,0
Pump,Ancient,51,5.098039215686274,1.124,56.2,0.507875333095676,4.798662004104321,0.4409427350424876,7,0,0
Pump,Dust2,73,4.438356164383562,1.4080932784636488,101.38271604938272,0.02565118099816005,5.795419455970493,0.3266372320532016,7,1,0
Pump,Mirage,62,4.596774193548387,1.2229508196721315,74.60000000000002,0.22648655948996285,1.8916694902196673,0.8639224123675918,7,0,0
H4SAN4TOR,Ancient,110,6.472727272727273,1.4080507164209877,153.47752808988764,0.006473026835956249,15.403672022833064,0.031159343767857683,9,1,1
H4SAN4TOR,Dust2,138,5.557971014492754,1.0743250316428592,147.1825293350717,0.521793919925901,5.653524557620372,0.5807362523963879,9,0,0
H4SAN4TOR,Mirage,121,5.818181818181818,1.7502604166666667,210.03125,1.4212713056737497e-06,23.612908220150814,0.001332225620536686,9,1,1
H4SAN4TOR,Nuke,113,4.477876106194691,1.188770468661773,133.1422924901186,0.16872698909706035,5.085488099007238,0.5328963855263367,8,0,0
kyousuke,Ancient,72,5.986111111111111,1.0516976569393157,74.67053364269141,0.7198814902422465,6.300257811915148,0.39040903614085753,8,0,0
kyousuke,Anubis,42,4.857142857142857,1.2410329985652797,50.88235294117647,0.2772335078904161,3.253948450017358,0.5162616719170208,6,0,0
kyousuke,Dust2,70,5.4,1.2098765432098764,83.48148148148147,0.22566888878200606,3.680376798142717,0.7198369782798246,8,0,0
kyousuke,Mirage,69,5.115942028985507,1.405849025162473,95.59773371104816,0.030678414284313074,9.448875858620607,0.1498626197027013,8,1,0
kyousuke,Nuke,69,4.840579710144928,1.340524832687566,91.15568862275448,0.06398715615675486,8.6506610362374,0.12383598030263047,7,0,0
reck,Ancient,89,6.258426966292135,1.7159702954137426,151.00538599640933,6.799876808262628e-05,14.894246911202076,0.02109537717968707,8,1,1
reck,Anubis,60,5.566666666666666,1.4758956662945297,87.07784431137725,0.020336020018659817,9.760919943348323,0.13508800490468953,8,1,0
reck,Dust2,60,4.883333333333334,1.208480360964887,71.30034129692834,0.2616751469722667,3.3667205674411025,0.6436433006390555,7,0,0
reck,Inferno,52,4.4423076923076925,1.2218826924709278,62.316017316017316,0.2662142533309872,3.099787242985163,0.5412673307838132,6,0,0
reck,Mirage,58,5.172413793103448,1.5747368421052632,89.76,0.007311028248015125,4.556281513295441,0.47238866273162017,7,1,0
dare,Ancient,89,5.955056179775281,1.1827615780445968,104.08301886792451,0.23208737380826908,9.392788820519845,0.22567163464211604,9,0,0
dare,Mirage,87,4.827586206896552,1.190863787375415,102.41428571428571,0.21873971238673964,0.7003347672887287,0.9829502973159813,7,0,0
fame,Ancient,79,5.10126582278481,1.0434561303047658,81.38957816377173,0.7483865951158617,1.750025813404037,0.9411942191368894,8,0,0
fame,Dust2,57,4.192982456140351,1.3069336521219366,73.18828451882844,0.12255401066936718,1.7985706511045503,0.7727438515492867,6,0,0
fame,Inferno,58,5.448275862068965,0.9735731734399289,55.49367088607595,0.9364647857593146,14.832685581487075,0.021598734122248678,8,0,1
fame,Mirage,62,4.080645161290323,1.0710166526274867,65.33201581027669,0.6575195879455447,7.3370273014882885,0.1967573396562446,7,0,0
