player,map,N,Stats_kd,Stats_kast,P_kd,P_kast,reject_kd,reject_kast
lauNX,Anubis,70,0.9646100118472467,0.9936843342694437,0.04522159597379959,0.9800444599932527,0,0
lauNX,Dust2,88,0.9788392099744073,0.954903985423695,0.1598274154072748,0.003885132568849032,0,0
lauNX,Mirage,110,0.9909130212115541,0.976063671972222,0.6782315939706841,0.04484443572912366,0,0
lauNX,Nuke,68,0.9833106974211423,0.9629170581039638,0.4970605341183635,0.04086854842024356,0,0
kraghen,Ancient,170,0.9763162406392818,0.9837900046342788,0.005253070492031416,0.04517783713029254,0,0
kraghen,Anubis,99,0.9826340000746348,0.961512368532919,0.2176005031608505,0.005467303955891153,0,0
kraghen,Dust2,125,0.9848490882929068,0.9773867033980261,0.17771826397372703,0.03412961565842846,0,0
kraghen,Inferno,148,0.9911375021281075,0.9844087040450791,0.48263153041846824,0.09287214063722582,0,0
kraghen,Nuke,128,0.990980087750958,0.988444353579737,0.5774868154006901,0.35886728343889784,0,0
Goody,Ancient,53,0.9696945630876929,0.9864237290257489,0.19579424053710875,0.8055590763033087,0,0
syrsoN,Ancient,53,0.9870119846484554,0.9622369982728961,0.8305747740657818,0.09216591281067915,0,0
zeRRoFIX,Ancient,150,0.9769854684672292,0.9791156816981802,0.01277137626178558,0.022062520405254187,0,0
zeRRoFIX,Anubis,93,0.9725061039095105,0.9885497001174927,0.04668655612798971,0.601632043803575,0,0
zeRRoFIX,Dust2,74,0.9740971009803083,0.986587800610594,0.1321560553373003,0.6253561758323171,0,0
zeRRoFIX,Inferno,57,0.9780716945891818,0.9454619165956515,0.38617699458625926,0.012308790103956607,0,1
zeRRoFIX,Mirage,148,0.9829220872606558,0.9842793391063537,0.0630582763244141,0.08979904432152896,0,0
yxngstxr,Ancient,97,0.9820743974371329,0.9802375264535449,0.2083898978392288,0.15195790249688085,0,0
yxngstxr,Anubis,80,0.9856259308645874,0.9866901221827286,0.5117603305701145,0.5784856112995415,0,0
yxngstxr,Dust2,70,0.9936969561591167,0.9831083808375266,0.9802537605260989,0.4662538654289166,0,0
yxngstxr,Mirage,102,0.9817320048346166,0.9872815097145088,0.1712081210159948,0.44224790792662994,0,0
yxngstxr,Nuke,92,0.9797746778922325,0.9832907046238819,0.16377329931647133,0.2886395309727873,0,0
robiin,Ancient,60,0.9566439389355708,0.9661144601615856,0.03231436115646074,0.09398878155774071,0,0
robiin,Inferno,50,0.9427726440436665,0.9767778810635215,0.017368547939550328,0.42546468443312463,1,0
robiin,Mirage,54,0.9757787841970271,0.9589771905582913,0.34114865739615036,0.06201172668527076,0,0
Chucky,Ancient,66,0.979741487358028,0.9820711680017932,0.3538024782800948,0.4560843859721819,0,0
Chucky,Dust2,72,0.98274284720847,0.9872620672710228,0.42805698014747895,0.6844012623134782,0,0
Chucky,Inferno,43,0.9699270548540567,0.9832560329602521,0.31436695825230604,0.7746325773227143,0,0
Chucky,Nuke,62,0.9792318491518414,0.9745266619490927,0.37500271791437667,0.22373547559033452,0,0
