player,map,N,lambda,VMR,Disp_Stat,P_disp,Chi_stat,P_chi,n_bins,reject_disp,reject_chi
Maden,Dust2,61,6.344262295081967,1.591386735572782,95.48320413436691,0.004856419642932185,10.446384301327996,0.10706918462053189,8,1,0
Maden,Mirage,59,5.11864406779661,1.3681205754738524,79.35099337748343,0.06560115021097143,6.20420158626255,0.28685331737474423,7,0,0
Maden,Nuke,75,4.16,1.345114345114345,99.53846153846153,0.05111463942955725,7.128791316384973,0.21123680412265602,7,0,0
kl1m,Inferno,46,4.456521739130435,1.3334417344173441,60.00487804878049,0.13302256310676575,4.193427638735016,0.38046072425881633,6,0,0
flouzer,Ancient,98,6.663265306122449,1.7450466522473593,169.26952526799386,1.568677830285131e-05,20.984817525339547,0.0037926859038468668,9,1,1
flouzer,Dust2,62,5.483870967741935,1.2300867888138864,75.03529411764707,0.21355050253258384,4.282456248329041,0.6385114158753753,8,0,0
flouzer,Nuke,49,4.489795918367347,1.1611742424242426,55.73636363636364,0.4133573997865524,3.279136108858569,0.512244736893446,6,0,0
hyped,Ancient,110,4.3545454545454545,1.633161594300052,178.01461377870567,6.711762417607193e-05,9.115590051978485,0.1671809699256791,8,1,0
hyped,Anubis,88,3.852272727272727,1.2802698945512496,111.3834808259587,0.08029370237094821,5.931340644801045,0.3129572166632099,7,0,0
hyped,Dust2,57,4.280701754385965,0.8155737704918032,45.67213114754098,0.32746556453165093,3.076513039496718,0.5451037780789562,6,0,0
hyped,Inferno,91,4.142857142857143,1.0061302681992335,90.55172413793102,0.927706508472664,9.075374343498034,0.1693832366772024,8,0,0
hyped,Mirage,83,3.4216867469879517,1.0629508759876332,87.16197183098592,0.6550608321015465,1.728595900177831,0.7855168249268181,6,0,0
hyped,Nuke,43,3.0,1.365079365079365,57.333333333333336,0.11526500571324053,2.4329753817409543,0.48752578536454705,5,0,0
sirah,Ancient,141,5.070921985815603,1.1286913086913086,158.0167832167832,0.28320394545763516,9.196043829180299,0.23888574848423444,9,0,0
sirah,Anubis,65,4.2,0.9985119047619047,63.9047619047619,0.959680596056683,5.074337237637378,0.4068755569882122,7,0,0
sirah,Dust2,88,4.829545454545454,1.2434077079107506,108.17647058823529,0.12341564414357183,11.991815859094192,0.062151631769497374,8,0,0
sirah,Inferno,130,5.269230769230769,1.4087591240875914,181.72992700729927,0.003084002275923176,7.10567186757591,0.4179609823430353,9,1,0
sirah,Nuke,136,4.0588235294117645,1.5248523886205045,205.85507246376812,0.000165107342573687,9.381582248390087,0.1532279643081916,8,1,0
siuhy,Ancient,65,5.815384615384615,1.724371693121693,110.35978835978835,0.0005699821070744476,4.194957034957444,0.521702062786639,7,1,0
siuhy,Dust2,53,5.452830188679245,1.3159435719989354,68.42906574394463,0.1257884284396106,7.807086146929353,0.16719286366165273,7,0,0
siuhy,Inferno,60,6.683333333333334,1.5038251828056979,88.72568578553617,0.01481863115242311,3.4866030105397066,0.7457512456460726,8,1,0
siuhy,Mirage,86,5.488372093023256,1.4007976071784642,119.06779661016947,0.01742745225524613,8.507259706685875,0.20324392791250928,8,1,0
siuhy,Nuke,74,4.364864864864865,0.9576742016200857,69.91021671826626,0.838349150466955,9.635272405077245,0.14087576774863508,8,0,0
lukiz,Dust2,56,5.089285714285714,2.2384051036682613,123.11228070175439,7.942547058969259e-07,10.565528376664469,0.06070819852726134,7,1,0
lukiz,Mirage,45,4.666666666666667,1.5,66.00000000000001,0.035025414130633606,3.4269271541951083,0.48907585173405954,6,1,0
PR1mE,Ancient,53,5.0,1.376923076923077,71.6,0.07405048399849672,3.61815907303601,0.6055888670758343,7,0,0
bodyy,Ancient,111,5.801801801801802,1.6572275550536413,182.29503105590055,3.580505867709296e-05,18.605217537227695,0.009518246487417255,9,1,1
bodyy,Anubis,61,6.049180327868853,2.6418247515808493,158.50948509485096,1.583049411343759e-10,4.616406144625028,0.5938646696891723,8,1,0
bodyy,Dust2,62,6.951612903225806,1.4358145372941313,87.58468677494201,0.028942771115288486,3.327643861232075,0.8531298678831578,9,1,0
bodyy,Inferno,91,6.384615384615385,1.464524765729585,131.80722891566265,0.00541819964416363,15.98191403183982,0.02528211136374251,9,1,1
bodyy,Nuke,53,4.9245283018867925,1.3343648688476275,69.38697318007664,0.10764535414897357,8.154908726982706,0.14790241528446635,7,0,0
BiBiAhn,Mirage,53,5.509433962264151,1.6728134878819811,86.98630136986301,0.0033732236186286633,11.045939643899302,0.050476705414895066,7,1,0
Caleyy,Ancient,70,4.957142857142857,1.8151860669089086,125.24783861671469,8.11643085016412e-05,13.683609302219374,0.01774912898490565,7,1,1
Caleyy,Dust2,77,4.376623376623376,1.3651413399968766,103.75074183976263,0.03786887001356018,7.666609433560545,0.2635597454603138,8,1,0
Caleyy,Inferno,43,5.465116279069767,1.2926038500506587,54.289361702127664,0.19363688467543838,2.4978276942396103,0.6450248201521025,6,0,0
Caleyy,Mirage,78,4.897435897435898,1.5040456925273675,115.81151832460729,0.00562257538745663,4.2595158226806,0.5126886031896476,7,1,0
Prism,Ancient,113,6.15929203539823,1.1613300492610836,130.06896551724137,0.23331943071854463,7.233288475997323,0.5116846595796319,10,0,0
Prism,Anubis,76,5.644736842105263,1.2410567210567212,93.07925407925408,0.15406593003112276,1.997465956758835,0.9199315108258921,8,0,0
Prism,Dust2,54,5.907407407407407,1.2090258472821906,64.07836990595611,0.2833602954390234,1.9980720266212806,0.8494117438098849,7,0,0
Prism,Mirage,76,5.368421052631579,1.3403921568627453,100.5294117647059,0.052484868634093476,6.814348998570987,0.33835798947943707,8,0,0
Prism,Nuke,97,4.515463917525773,1.2324010654490105,118.31050228310501,0.12180482285993788,5.3926954876839375,0.4945195858552053,8,0,0
jottAAA,Ancient,46,4.565217391304348,1.4861375661375658,66.87619047619046,0.03753968699493346,1.9870117052021976,0.7381479288115376,6,1,0
jottAAA,Anubis,83,4.63855421686747,0.912701932214127,74.8415584415584,0.6005205529908155,4.667887791855823,0.457739497608045,7,0,0
jottAAA,Dust2,77,4.688311688311688,1.1745881323808134,89.26869806094183,0.2834245240669244,3.016653529920789,0.6974182088690551,7,0,0
jottAAA,Inferno,47,4.23404255319149,1.029058335154031,47.336683417085425,0.8356650690819514,1.2675223720257651,0.8668612468474182,6,0,0
jottAAA,Mirage,98,4.448979591836735,1.2611368580346165,122.33027522935781,0.08404477228502813,7.115287426417252,0.31031703351944123,8,0,0
jottAAA,Nuke,73,3.767123287671233,1.3458585858585859,96.90181818181817,0.05371699975648101,13.848305597409164,0.016602260124117432,7,0,1
Forester,Ancient,69,5.333333333333333,0.9136029411764703,62.124999999999986,0.6444859433143569,4.653532924169899,0.5889534652496811,8,0,0
Forester,Dust2,89,5.561797752808989,1.3442148760330577,118.2909090909091,0.0346128305316055,9.2763868877262,0.23341702037428994,9,1,0
Forester,Inferno,48,4.75,2.127659574468085,100.0,2.148372360217185e-05,12.665459580318217,0.02672381999863859,7,1,1
Forester,Mirage,71,4.197183098591549,1.944295302013424,136.10067114093968,7.630653872192397e-06,9.966509852128159,0.07618975515643732,7,1,0
Forester,Nuke,68,4.088235294117647,0.8450552990443466,56.618705035971225,0.3737814219469162,1.9805151727922028,0.8518345153397343,7,0,0
Krad,Ancient,68,6.088235294117647,1.263681592039801,84.66666666666667,0.14265747324573322,3.3262776181998017,0.7669206256937829,8,0,0
Krad,Dust2,59,6.440677966101695,1.49519056261343,86.72105263157896,0.017245298442763624,6.881551171628546,0.3319404124929857,8,1,0
Krad,Inferno,52,6.134615384615385,1.3106521605507402,66.84326018808774,0.1348961099621031,8.345419085829732,0.1381983668817404,7,0,0
Krad,Mirage,75,5.8,1.2348555452003729,91.37931034482759,0.16643001063312612,5.388370284945197,0.6126804095417755,9,0,0
Krad,Nuke,75,4.453333333333333,1.2580514646382908,93.09580838323352,0.13215376479795835,3.332928896590666,0.648804179918148,7,0,0
XANTARES,Anubis,71,6.169014084507042,1.1763209393346379,82.34246575342466,0.29692873557292515,3.3713734565889606,0.7609967343021456,8,0,0
XANTARES,Dust2,79,6.518987341772152,1.5530993278566094,121.14174757281555,0.002543484199360806,15.452291794501592,0.030619503526039146,9,1,1
XANTARES,Inferno,78,6.333333333333333,1.3766233766233766,106.00000000000001,0.031789568260372214,9.496315597885781,0.14752908222682815,8,1,0
XANTARES,Mirage,82,5.390243902439025,1.066197419138596,86.36199095022626,0.6423240629293581,3.1239434570190054,0.7931376154605527,8,0,0
XANTARES,Nuke,76,4.631578947368421,1.2369696969696968,92.77272727272727,0.16043538739258867,2.9018299018493137,0.7151176154229207,7,0,0
OWNER,Ancient,89,5.797752808988764,2.2194326990838618,195.31007751937983,8.164435956641275e-10,11.437056735938127,0.12065842995525537,9,1,0
OWNER,Anubis,43,4.6976744186046515,1.3536067892503534,56.85148514851485,0.12550647596731845,4.9199338553115455,0.29561188122905224,6,0,0
OWNER,Dust2,58,4.689655172413793,1.2959236326109393,73.86764705882355,0.13170282714502665,5.470884734708706,0.3611490390966991,7,0,0
OWNER,Mirage,85,4.741176470588235,1.2060144156918353,101.30521091811416,0.19232646542869927,3.857201262033698,0.5701533607912304,7,0,0
OWNER,Nuke,73,4.0,1.6527777777777777,119.0,0.0008290838515884831,9.44308502454458,0.09264351482115887,7,1,0
fanatyk,Ancient,46,6.130434782608695,1.3456264775413709,60.553191489361694,0.12116419871233387,4.334146483585393,0.5023757791545758,7,0,0
fanatyk,Mirage,84,4.083333333333333,1.210966314236538,100.51020408163265,0.1852783706042019,1.7003175560672177,0.8888597504039654,7,0,0
fanatyk,Nuke,55,3.890909090909091,0.8155070958809281,44.03738317757011,0.3372307778675845,7.333202131300307,0.19701541709023182,7,0,0
Magic,Ancient,50,5.06,1.5924013874324432,78.02766798418972,0.010445287581656948,5.244313491153702,0.3867972727602529,7,1,0
Magic,Dust2,49,5.428571428571429,1.2510964912280702,60.05263157894736,0.22750380525034936,3.7667219007265,0.43849610929319915,6,0,0
Magic,Mirage,47,4.340425531914893,1.6155157715260016,74.31372549019608,0.010273446916815811,8.248356654173842,0.08289271137960434,6,1,0
Magic,Nuke,42,4.238095238095238,1.5171279802685669,62.202247191011246,0.03582287017635749,3.9648444688630677,0.4107845407333557,6,1,0
isak,Ancient,95,5.631578947368421,1.2734141976536093,119.70093457943928,0.07603398698972674,8.208967665169732,0.314528655803058,9,0,0
isak,Dust2,45,4.555555555555555,1.492239467849224,65.65853658536585,0.037511893430651415,8.160807515073417,0.08586207757192332,6,1,0
isak,Inferno,54,5.111111111111111,1.7178014766201803,91.04347826086956,0.0017942002351391268,10.532997108926452,0.06146709381781197,7,1,0
isak,Mirage,75,4.76,1.5434930729048377,114.218487394958,0.003748815017536736,11.513190531262588,0.04210263881024283,7,1,1
isak,Nuke,87,4.022988505747127,1.4392691029900333,123.77714285714286,0.009565176983702019,7.277959931245797,0.20077516216717597,7,1,0
Chill,Ancient,45,5.022222222222222,1.4525341914722443,63.91150442477875,0.05288757651426517,4.868918018359317,0.43208633339400904,7,0,0
Chill,Mirage,75,4.293333333333333,1.0939231156622464,80.95031055900624,0.5426802532810352,3.392156034037697,0.7582581631809931,8,0,0
SENER1,Ancient,86,6.674418604651163,1.4434105349456856,122.68989547038328,0.009380813764021606,13.741721469266164,0.055970457038671415,9,1,0
SENER1,Dust2,46,7.3478260869565215,2.0336620644312946,91.51479289940825,0.00010317524303466729,5.880582939978642,0.4366994871567511,8,1,0
SENER1,Mirage,86,5.046511627906977,1.3516942260775275,114.89400921658985,0.03415283595480917,11.230204025065838,0.08151699010573717,8,1,0
bnox,Ancient,137,5.868613138686132,1.5281131109160082,207.82338308457713,0.0001440064837011135,16.688705627629805,0.03351882090614525,10,1,1
bnox,Anubis,103,5.029126213592233,1.77575895222954,181.1274131274131,4.691707707847618e-06,11.427112647577975,0.07603955456687006,8,1,0
bnox,Dust2,81,4.901234567901234,1.5588161209068012,124.7052896725441,0.0020539261611496836,3.7048757448940686,0.7165419969317088,8,1,0
bnox,Inferno,95,5.568421052631579,1.5385110405019509,144.6200378071834,0.001244429564395601,11.822117570491475,0.10656247648427439,9,1,0
bnox,Mirage,146,4.589041095890411,1.342542460113227,194.6686567164179,0.007457222331987367,10.133629572708665,0.18112643896593872,9,1,0
bnox,Nuke,136,4.169117647058823,1.4944281141812008,201.7477954144621,0.0003483364546118686,7.282870307233564,0.29547788806124947,8,1,0
Bibu,Ancient,88,5.886363636363637,1.4544889717303509,126.54054054054053,0.007267507917959503,13.43382486551191,0.06221779540167159,9,1,0
Bibu,Dust2,88,4.681818181818182,1.5542908157571702,135.2233009708738,0.001433757233096677,4.038792181756424,0.543844461243628,7,1,0
Bibu,Inferno,55,5.8,1.7330779054916987,93.58620689655174,0.0013455757531611837,4.442153075270643,0.4876602645112279,7,1,0
Bibu,Mirage,61,4.60655737704918,1.5505338078291817,93.0320284697509,0.008048090929028843,4.20690182695186,0.5200280256826911,7,1,0
Bibu,Nuke,54,4.037037037037037,1.5045871559633033,79.74311926605507,0.020399852425953737,5.010715428200793,0.28619979143742624,6,1,0
soulfly,Ancient,92,5.684782608695652,1.9134536591515559,174.12428298279158,7.310455129585645e-07,19.21745879184148,0.0075327376658686565,9,1,1
soulfly,Anubis,76,5.631578947368421,1.5666043613707166,117.49532710280374,0.0025003414039730183,2.6876637373549452,0.8469022425722732,8,1,0
soulfly,Dust2,99,5.656565656565657,1.6746355685131196,164.11428571428573,6.515877319762783e-05,24.913905460680276,0.0007859309419707277,9,1,1
soulfly,Inferno,67,5.8059701492537314,1.4000155799641663,92.40102827763498,0.035373614969315036,11.412948317724759,0.04378005042883546,7,1,1
soulfly,Mirage,92,5.673913043478261,1.2283272283272284,111.77777777777779,0.13754526029840636,12.761418015485122,0.07813921032420938,9,0,0
