player,map,N,lambda,VMR,Disp_Stat,P_disp,Chi_stat,P_chi,n_bins,reject_disp,reject_chi
PR,Anubis,57,5.175438596491228,1.7674334140435837,98.97627118644067,0.0007019480534191197,14.417546606951714,0.01316373421190593,7,1,1
PR,Dust2,45,5.6,1.3993506493506498,61.57142857142859,0.08212505497831903,9.262179513724947,0.09905267681416323,7,0,0
PR,Inferno,102,5.647058823529412,1.5206270627062703,153.58333333333331,0.001166164823374338,6.887659791855431,0.44066977714975075,9,1,0
PR,Mirage,49,4.938775510204081,1.4714187327823691,70.62809917355372,0.03680267312707577,3.1802564610728847,0.6722181728407397,7,1,0
PR,Nuke,96,3.6875,1.2863514719000892,122.20338983050847,0.06305465375817751,11.81306124572033,0.03744102637749591,7,0,1
kwezz,Ancient,104,5.3173076923076925,1.830492108358644,188.54068716094034,1.1295582938057335e-06,11.646497377127131,0.07033591637502085,8,1,0
kwezz,Anubis,69,5.202898550724638,1.4956578731771262,101.70473537604458,0.010136264995455273,3.168341959442711,0.78744092770313,8,1,0
kwezz,Inferno,74,4.716216216216216,1.5424500529889702,112.59885386819482,0.004041743369209932,7.377842218879285,0.19402174017912563,7,1,0
kwezz,Mirage,111,4.945945945945946,1.8006954793840042,198.07650273224047,1.0741023301595954e-06,10.342704411116085,0.11094223935573883,8,1,0
kwezz,Nuke,134,4.097014925373134,1.4860238026760892,197.64116575591987,0.00046933942148293827,8.468823899328342,0.20572750310185584,8,1,0
Wolffe,Ancient,74,6.702702702702703,1.270106053910738,92.71774193548387,0.11910808318363267,4.030998033820307,0.7762001955020101,9,0,0
Wolffe,Inferno,51,5.411764705882353,1.5756521739130434,78.78260869565217,0.011619293967689829,6.037300360334495,0.302606336104339,7,1,0
Patti,Ancient,105,5.761904761904762,1.9041640178003814,198.03305785123968,1.5655090306093592e-07,25.776537350538703,0.0005521258391255124,9,1,1
Patti,Anubis,47,5.617021276595745,2.0632411067193677,94.90909090909092,5.98134356317488e-05,7.461884273121026,0.18849225949746662,7,1,0
Patti,Inferno,97,6.865979381443299,1.3582332332332332,130.3903903903904,0.022479870373291966,4.806274992511761,0.6835906515686889,9,1,0
Patti,Mirage,46,4.391304347826087,1.2902090209020902,58.05940594059406,0.18318371524911584,1.8697698120195763,0.7596958969303377,6,0,0
Patti,Nuke,68,4.720588235294118,0.896963779234668,60.09657320872275,0.5754568686009432,1.729790489672736,0.8851254966660618,7,0,0
POLO,Ancient,76,5.052631578947368,1.3558333333333334,101.6875,0.04372130477424965,5.862770392182837,0.4387370534601889,8,1,0
POLO,Mirage,61,4.524590163934426,1.5810386473429956,94.86231884057973,0.00552817514104012,12.418857464968113,0.02947803379442591,7,1,1
POLO,Nuke,70,4.671428571428572,1.4191818463856758,97.92354740061164,0.025181760749922445,5.1583826597951745,0.3968585216421117,7,1,0
Jame,Ancient,153,4.790849673202614,1.1388310476053711,173.1023192360164,0.231596775414741,8.854541330879705,0.26326883453473254,9,0,0
Jame,Anubis,57,4.4035087719298245,1.1343198634035287,63.52191235059761,0.45712716036911266,4.903949700891135,0.297295595897229,6,0,0
Jame,Dust2,126,5.357142857142857,1.2617600000000002,157.72000000000003,0.050755615537659726,7.5752890959361165,0.37152816045230563,9,0,0
Jame,Inferno,87,5.609195402298851,1.1457777354174612,98.53688524590166,0.33537786136044634,5.3573861913449825,0.6164367757946809,9,0,0
Jame,Mirage,129,3.992248062015504,1.2621966019417477,161.5611650485437,0.04783208234192349,1.6013723491968823,0.9524786913619862,8,1,0
CoolComs,Ancient,47,4.914893617021277,1.1573498964803306,53.23809523809521,0.4312633482729211,8.109944818180061,0.15027953956870074,7,0,0
CoolComs,Mirage,46,4.086956521739131,1.0094562647754133,45.4255319148936,0.9084404591973932,1.406574423713507,0.84305154859532,6,0,0
KIRO,Ancient,90,4.966666666666667,1.1557951888997813,102.86577181208052,0.298749399271245,9.35720165551616,0.15446337148674158,8,0,0
KIRO,Anubis,51,4.784313725490196,1.2650819672131148,63.25409836065574,0.19740024872686845,0.7447758206562178,0.9804212032373216,7,0,0
KIRO,Inferno,52,5.288461538461538,1.0480570409982175,53.450909090909086,0.7605902173335239,2.3019287925708594,0.8059835408412384,7,0,0
KIRO,Mirage,54,4.351851851851852,1.5101565636290644,80.03829787234041,0.019242598330778696,4.556670669993841,0.33588059263260917,6,1,0
KIRO,Nuke,95,4.336842105263158,1.33743028299938,125.71844660194174,0.03218161250516999,8.043260703974418,0.23495102352040104,8,1,0
glowiing,Ancient,159,5.943396226415095,1.3486839461523006,213.09206349206352,0.004587195158274287,17.327529459549588,0.026873603937938136,10,1,1
glowiing,Anubis,110,5.845454545454546,1.6297030833107424,177.63763608087092,7.255642293792425e-05,18.74680383220683,0.00901861230271214,9,1,1
glowiing,Dust2,139,6.546762589928058,1.3442267877050484,185.50329670329668,0.008697437376694152,19.171277355143104,0.01397001023170445,10,1,1
glowiing,Mirage,164,5.463414634146342,1.43147458369851,233.33035714285717,0.0005017882967811759,21.12549085545509,0.0035887902198293055,9,1,1
glowiing,Nuke,155,4.748387096774193,1.5578592603049124,239.9103260869565,2.2702791394206942e-05,20.519932726600995,0.00454961137338112,9,1,1
misutaaa,Ancient,106,5.5754716981132075,1.544001289178954,162.12013536379018,0.0005883175095452406,12.7275859835637,0.07903050684223288,9,1,0
misutaaa,Anubis,63,5.190476190476191,1.0183486238532107,63.13761467889907,0.8718050680780766,9.51541660182719,0.1465985157404336,8,0,0
misutaaa,Dust2,89,4.831460674157303,1.5534355179704016,136.70232558139534,0.0013684154446284274,12.136118976449058,0.059000143371875764,8,1,0
misutaaa,Inferno,61,5.409836065573771,1.5365656565656565,92.19393939393939,0.009527583270825346,4.111564337170659,0.661581685553507,8,1,0
misutaaa,Nuke,63,4.507936507936508,1.008064516129032,62.499999999999986,0.9166492439076136,2.299832663175475,0.8062914468305025,7,0,0
imoRR,Dust2,54,5.518518518518518,1.3931872863112578,73.83892617449666,0.061526619020786766,6.85842515865474,0.2313841385266381,7,0,0
imoRR,Inferno,45,5.066666666666666,1.2775119617224882,56.21052631578948,0.20506513353750247,3.102713889930323,0.6841539364471271,7,0,0
felps,Anubis,69,4.9855072463768115,1.6783515731874137,114.12790697674413,0.0007835279285330165,6.125208103580013,0.2942256146470062,7,1,0
felps,Dust2,58,5.258620689655173,1.1981018119068163,68.29180327868853,0.2908021161147596,9.986796443802943,0.12520915223761803,8,0,0
felps,Inferno,82,6.109756097560975,1.3013232793671916,105.40718562874252,0.07118735724250924,9.239291655245083,0.16056096931150501,8,0,0
felps,Mirage,78,4.987179487179487,1.3566921510366239,104.46529562982005,0.04071437527228542,11.069383470070267,0.08625557724994493,8,1,0
felps,Nuke,103,4.194174757281553,1.4168028322440087,144.51388888888889,0.0072178861556278446,5.637736742218234,0.4649680965388311,8,1,0
The eLiVe,Ancient,125,6.52,1.3719572531169602,170.12269938650306,0.007592033117998552,21.55933482523089,0.005801054869146297,10,1,1
The eLiVe,Anubis,90,5.7444444444444445,1.3439897420294264,119.61508704061895,0.033750414355745315,3.638227145846196,0.8203751581533727,9,1,0
The eLiVe,Dust2,42,6.0,1.4471544715447155,59.333333333333336,0.06367021026016736,6.5835596619295895,0.2534984549631319,7,0,0
The eLiVe,Inferno,83,6.072289156626506,1.0715737514518,87.8690476190476,0.6173696212770602,3.095585848620817,0.7967577535605906,8,0,0
The eLiVe,Mirage,137,5.189781021897811,1.4239885827748822,193.66244725738397,0.0017114839080983634,14.851150518981102,0.03795548275148605,9,1,1
The eLiVe,Nuke,63,4.603174603174603,0.8587319243604005,53.241379310344826,0.4434833319639905,2.6060686453475372,0.760442996859396,7,0,0
